date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-12-21,23.9263,24.0544,23.6111,23.9854,1472103,1472103,-0.088652,-0.368,23.8685,"Dec 21, 15",0.5009637046307883
2015-12-22,23.6998,24.0051,23.6407,23.9362,989585,989585,-0.049251,-0.205,23.801,"Dec 22, 15",0.49788485607008753
2015-12-23,24.1233,24.3499,24.0544,24.2514,1130192,1130192,0.315209,1.317,24.25,"Dec 23, 15",0.5176095118898623
2015-12-24,24.212,24.409,24.2021,24.3302,467400,467400,0.078802,0.325,24.3474,"Dec 24, 15",0.522540675844806
2015-12-28,24.34,24.4188,24.1627,24.3006,590167,590167,-0.02955,-0.121,24.2739,"Dec 28, 15",0.5206883604505631
2015-12-29,24.4878,24.5272,24.3055,24.4582,657633,657633,0.157604,0.649,24.4198,"Dec 29, 15",0.5305506883604506
2015-12-30,24.409,24.5272,24.3302,24.3499,344917,344917,-0.108353,-0.443,24.3863,"Dec 30, 15",0.523773466833542
2015-12-31,24.3006,24.3991,24.143,24.2415,688930,688930,-0.108353,-0.445,24.2604,"Dec 31, 15",0.5169899874843553
2016-01-04,24.0839,24.4287,23.946,24.3597,2482164,2482164,0.118204,0.488,24.2156,"Jan 4, 16",0.5243867334167709
2016-01-05,24.537,25.3349,24.537,25.0886,3482627,3482627,0.728919,2.992,24.967,"Jan 5, 16",0.57
2016-01-06,23.8771,23.8869,22.9216,23.2762,5280861,5280861,-1.8124,-7.224,23.2761,"Jan 6, 16",0.4565832290362953
2016-01-07,23.1678,23.2959,22.8231,22.9216,2109371,2109371,-0.354609,-1.523,23.0073,"Jan 7, 16",0.43439299123904884
2016-01-08,23.4633,23.552,22.6556,22.6556,1869575,1869575,-0.265957,-1.16,22.901,"Jan 8, 16",0.4177471839799749
2016-01-11,23.0201,23.0693,22.6458,23.0102,2392462,2392462,0.354609,1.565,22.8461,"Jan 11, 16",0.43993742177722156
2016-01-12,22.7344,22.7443,22.2124,22.5079,2060534,2060534,-0.502365,-2.183,22.4583,"Jan 12, 16",0.4085043804755944
2016-01-13,22.7935,22.8822,22.0104,22.1533,2372028,2372028,-0.35461,-1.575,22.3391,"Jan 13, 16",0.386314142678348
2016-01-14,21.9169,22.0548,21.5721,21.9661,3010675,3010675,-0.187154,-0.845,21.8816,"Jan 14, 16",0.37459949937421777
2016-01-15,21.2569,21.3652,20.8924,21.119,1662022,1662022,-0.847123,-3.857,21.1206,"Jan 15, 16",0.3215894868585732
2016-01-19,22.37,22.4291,21.6312,21.8775,2170198,2170198,0.75847,3.591,21.9574,"Jan 19, 16",0.3690550688360451
2016-01-20,20.5772,20.9762,19.8581,20.725,2711934,2711934,-1.1525,-5.268,20.448,"Jan 20, 16",0.2969336670838549
2016-01-21,20.6166,21.1584,20.528,20.8432,1303007,1303007,0.118202,0.57,20.8603,"Jan 21, 16",0.3043304130162703
2016-01-22,21.0796,21.5622,21.05,21.4145,1689191,1689191,0.571317,2.741,21.3839,"Jan 22, 16",0.340081351689612
2016-01-25,20.9417,21.1387,20.7742,20.8136,1177753,1177753,-0.600867,-2.806,20.9643,"Jan 25, 16",0.30247809762202754
2016-01-26,20.528,20.9712,20.4886,20.9121,1078298,1078298,0.098503,0.473,20.8205,"Jan 26, 16",0.30864205256570704
2016-01-27,20.9023,21.1091,20.6068,20.725,739856,739856,-0.187155,-0.895,20.8037,"Jan 27, 16",0.2969336670838549
2016-01-28,19.9567,20.1832,19.602,19.9862,2452752,2452752,-0.738771,-3.565,19.9263,"Jan 28, 16",0.2507008760951189
2016-01-29,22.2321,24.1135,22.173,23.5224,5517032,5517032,3.5362,17.693,23.4014,"Jan 29, 16",0.4719899874843555
2016-02-01,22.892,22.9807,22.6261,22.961,1908670,1908670,-0.561465,-2.387,22.8436,"Feb 1, 16",0.4368585732165205
2016-02-02,22.0252,22.3601,21.907,22.0548,2828981,2828981,-0.906225,-3.947,22.1401,"Feb 2, 16",0.3801501877346683
2016-02-03,21.7593,21.8775,21.247,21.7002,1575338,1575338,-0.35461,-1.608,21.5439,"Feb 3, 16",0.35795994993742164
2016-02-04,21.7199,22.0252,21.5721,21.7494,980710,980710,0.049252,0.227,21.7386,"Feb 4, 16",0.3610387984981227
2016-02-05,21.9169,21.9464,21.3554,21.4046,1225618,1225618,-0.344759,-1.585,21.4985,"Feb 5, 16",0.339461827284105
2016-02-08,21.0894,21.1343,20.5575,20.8826,1545240,1545240,-0.522065,-2.439,20.782,"Feb 8, 16",0.30679599499374216
2016-02-09,20.1241,20.5477,20.1044,20.4393,3052328,3052328,-0.443263,-2.123,20.3402,"Feb 9, 16",0.279055068836045
2016-02-10,20.3408,20.9565,20.3014,20.4787,963848,963848,0.039402,0.193,20.6426,"Feb 10, 16",0.28152065081351685
2016-02-11,20.065,20.2719,19.8089,19.9567,1243473,1243473,-0.522065,-2.549,20.015,"Feb 11, 16",0.248854818523154
2016-02-12,20.0256,20.5181,19.8818,20.5083,1160895,1160895,0.551615,2.764,20.2389,"Feb 12, 16",0.2833729662077596
2016-02-16,21.2076,21.316,21.0106,21.247,1274287,1274287,0.73877,3.602,21.2094,"Feb 16, 16",0.32959949937421773
2016-02-17,21.71,21.9464,21.6509,21.8479,1084590,1084590,0.600868,2.828,21.8328,"Feb 17, 16",0.36720275344180214
2016-02-18,22.2222,22.2222,21.8331,21.8873,603454,603454,0.039401,0.18,21.968,"Feb 18, 16",0.369668335419274
2016-02-19,21.71,21.8282,21.5031,21.641,749726,749726,-0.246257,-1.125,21.6524,"Feb 19, 16",0.35425531914893604
2016-02-22,21.8972,22.104,21.8775,21.976,548392,548392,0.334909,1.548,21.9743,"Feb 22, 16",0.37521902377972455
2016-02-23,21.3751,21.5918,21.1781,21.1879,1149681,1149681,-0.788022,-3.586,21.3333,"Feb 23, 16",0.32590112640800994
2016-02-24,20.8629,21.1781,20.656,21.1091,670709,670709,-0.078801,-0.372,20.8989,"Feb 24, 16",0.3209699624530664
2016-02-25,20.8038,21.0303,20.6955,21.0205,1051402,1051402,-0.088653,-0.42,20.8907,"Feb 25, 16",0.3154255319148935
2016-02-26,21.0993,21.3714,21.0697,21.2175,2366442,2366442,0.197005,0.937,21.2633,"Feb 26, 16",0.32775344180225285
2016-02-29,20.9614,21.1091,20.7939,20.8038,1140575,1140575,-0.413711,-1.95,20.9295,"Feb 29, 16",0.3018648310387984
2016-03-01,20.9712,21.3849,20.922,21.2864,1072772,1072772,0.482663,2.32,21.2495,"Mar 1, 16",0.3320650813516896
2016-03-02,21.5524,21.7199,21.4637,21.6706,1638245,1638245,0.38416,1.805,21.6166,"Mar 2, 16",0.35610763454317895
2016-03-03,21.6903,21.8184,21.5985,21.779,5248319,5248319,0.108353,0.5,21.6536,"Mar 3, 16",0.3628911138923654
2016-03-04,22.3995,22.7985,22.37,22.5867,1670971,1670971,0.807724,3.709,22.6198,"Mar 4, 16",0.41343554443053815
2016-03-07,22.4685,23.0201,22.4488,22.8723,2042491,2042491,0.285656,1.265,22.8198,"Mar 7, 16",0.43130788485607
2016-03-08,22.6162,22.6556,22.0843,22.1237,1477821,1477821,-0.74862,-3.273,22.2017,"Mar 8, 16",0.38446182728410505
2016-03-09,23.0496,23.0989,22.7443,22.9314,1527571,1527571,0.807723,3.651,22.8794,"Mar 9, 16",0.4350062578222778
2016-03-10,23.8672,23.946,23.0201,23.3057,2479182,2479182,0.37431,1.632,23.4167,"Mar 10, 16",0.4584292866082604
2016-03-11,24.015,24.2514,23.8574,24.2415,1414377,1414377,0.935776,4.015,24.0669,"Mar 11, 16",0.5169899874843553
2016-03-14,24.1332,24.2612,24.0642,24.212,799125,799125,-0.029551,-0.122,24.1897,"Mar 14, 16",0.5151439299123904
2016-03-15,24.0741,24.1726,23.9756,24.1529,660226,660226,-0.059102,-0.244,24.0784,"Mar 15, 16",0.5114455569461827
2016-03-16,24.734,25.1182,24.7045,25.1182,1382858,1382858,0.965326,3.997,24.9019,"Mar 16, 16",0.5718523153942429
2016-03-17,25.4039,25.7486,25.2857,25.6994,2838872,2838872,0.581167,2.314,25.5645,"Mar 17, 16",0.6082227784730914
2016-03-18,25.7979,26.0344,25.6797,25.8767,1062746,1062746,0.177305,0.69,25.8672,"Mar 18, 16",0.6193178973717146
2016-03-21,25.9259,26.0934,25.7683,26.0737,957508,957508,0.197005,0.761,25.9682,"Mar 21, 16",0.6316458072590737
2016-03-22,25.6501,25.8964,25.5713,25.8668,819643,819643,-0.206855,-0.793,25.7636,"Mar 22, 16",0.6186983729662078
2016-03-23,25.5122,25.5418,25.1576,25.1871,816769,816769,-0.679669,-2.628,25.273,"Mar 23, 16",0.5761639549436797
2016-03-24,24.7931,25.1083,24.6454,25.0886,860557,860557,-0.098503,-0.391,24.9569,"Mar 24, 16",0.57
2016-03-28,25.4248,25.5434,25.1134,25.2568,819707,819707,0.168111,0.67,25.2464,"Mar 28, 16",0.5805256570713391
2016-03-29,25.3358,25.8598,25.2072,25.8598,1163762,1163762,0.602999,2.387,25.6047,"Mar 29, 16",0.6182603254067583
2016-03-30,25.4643,25.7609,25.4248,25.494,957601,957601,-0.365755,-1.414,25.5552,"Mar 30, 16",0.5953692115143929
2016-03-31,25.5039,25.6324,25.405,25.4248,459945,459945,-0.069196,-0.271,25.4924,"Mar 31, 16",0.5910387984981227
2016-04-01,24.4857,24.6538,24.1694,24.634,1242782,1242782,-0.790818,-3.11,24.4768,"Apr 1, 16",0.5415519399249061
2016-04-04,25.3655,25.5731,25.2765,25.3161,2136251,2136251,0.68208,2.769,25.4055,"Apr 4, 16",0.5842365456821025
2016-04-05,25.5039,25.7016,25.3951,25.3951,4076867,4076867,0.079082,0.312,25.5771,"Apr 5, 16",0.589180225281602
2016-04-06,25.405,25.583,25.1282,25.5434,1528275,1528275,0.148279,0.584,25.3543,"Apr 6, 16",0.5984605757196494
2016-04-07,25.4149,25.494,24.8811,25.0096,1231514,1231514,-0.533803,-2.09,25.0366,"Apr 7, 16",0.5650563204005005
2016-04-08,26.0476,26.0476,25.6522,25.7708,979610,979610,0.761163,3.043,25.831,"Apr 8, 16",0.6126908635794743
2016-04-11,27.1152,27.2041,26.6605,26.6703,2463354,2463354,0.899556,3.491,26.9145,"Apr 11, 16",0.6689799749687109
2016-04-12,27.6687,27.7281,27.303,27.649,2373336,2373336,0.978638,3.669,27.5708,"Apr 12, 16",0.7302252816020025
