date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-11-22,37.2113,37.4603,36.986,37.4081,7035664,3517832,0.369953,0.999,37.2435,"Nov 22, 13",0.3306051163849523
2013-11-25,37.4982,37.7591,37.4128,37.5314,4583380,2291690,0.12332,0.33,37.5404,"Nov 25, 13",0.3349908940868475
2013-11-26,37.835,37.8824,37.5456,37.7543,7360354,3680177,0.22292,0.594,37.7646,"Nov 26, 13",0.3429194411245802
2013-11-27,37.797,37.8634,37.5124,37.6263,3734332,1867166,-0.12806,-0.339,37.6677,"Nov 27, 13",0.33836648454840357
2013-11-29,37.7449,37.8302,37.5077,37.5362,3475146,1737573,-0.090117,-0.24,37.627,"Nov 29, 13",0.3351616299584542
2013-12-02,37.6927,38.0105,37.4318,37.5124,6467854,3233927,-0.023716,-0.063,37.7035,"Dec 2, 13",0.3343150645950713
2013-12-03,37.4176,37.7022,37.2777,37.5314,5129200,2564600,0.018973,0.051,37.4834,"Dec 3, 13",0.3349908940868475
2013-12-04,37.4223,37.5551,37.1188,37.3844,4833204,2416602,-0.147034,-0.392,37.3589,"Dec 4, 13",0.32976210801889466
2013-12-05,37.465,37.631,37.2943,37.446,5493908,2746954,0.06166,0.165,37.4863,"Dec 5, 13",0.33195321837117964
2013-12-06,37.7638,37.8919,37.5931,37.8777,3894944,1947472,0.431613,1.153,37.7916,"Dec 6, 13",0.3473087758238004
2013-12-09,37.9109,38.0674,37.7875,37.8397,4299198,2149599,-0.037943,-0.1,37.8869,"Dec 9, 13",0.3459571168402481
2013-12-10,37.6358,37.7804,37.5243,37.5741,5394962,2697481,-0.265608,-0.702,37.6368,"Dec 10, 13",0.33650973194468153
2013-12-11,37.4318,37.4792,36.3931,36.4453,13311554,6655777,-1.1288,-3.004,36.7378,"Dec 11, 13",0.29635834613852374
2013-12-12,36.5975,36.5975,35.8838,36.2692,10826492,5413246,-0.176055,-0.483,36.2987,"Dec 12, 13",0.29009447384895554
2013-12-13,36.3263,36.5357,36.274,36.3501,7562266,3781133,0.080883,0.223,36.4741,"Dec 13, 13",0.29297208468499214
2013-12-16,36.5927,36.6831,36.293,36.3691,9733130,4866565,0.019032,0.052,36.4979,"Dec 16, 13",0.29364791417676855
2013-12-17,36.607,36.7521,36.3477,36.5214,13999090,6999545,0.152251,0.419,36.5576,"Dec 17, 13",0.29906522110295364
2013-12-18,36.6356,37.3873,36.6118,37.373,10817508,5408754,0.85166,2.332,36.9717,"Dec 18, 13",0.32935661032382885
2013-12-19,37.3826,37.4682,36.9972,37.2351,10553666,5276833,-0.137978,-0.369,37.1769,"Dec 19, 13",0.3244515110124637
2013-12-20,36.8449,36.9686,36.4643,36.7973,20443782,10221891,-0.437724,-1.176,36.7325,"Dec 20, 13",0.3088789767230094
2013-12-23,36.6784,36.8449,36.4881,36.6879,9377292,4688646,-0.109431,-0.297,36.6265,"Dec 23, 13",0.3049876216493084
2013-12-24,36.7402,37.0148,36.7355,36.9496,2782672,1391336,0.261682,0.713,36.9012,"Dec 24, 13",0.3142962836491945
2013-12-26,36.9877,37.3302,36.9686,37.2018,4609850,2304925,0.252167,0.682,37.2198,"Dec 26, 13",0.32326703090319264
2013-12-27,37.4682,37.5919,37.1256,37.1875,4640706,2320353,-0.014274,-0.038,37.3229,"Dec 27, 13",0.3227583802856979
2013-12-30,37.0733,37.5348,37.0733,37.4634,4289342,2144671,0.275955,0.742,37.4227,"Dec 30, 13",0.33257213590575374
2013-12-31,37.4777,37.5634,37.2755,37.4159,4107266,2053633,-0.047577,-0.127,37.3908,"Dec 31, 13",0.3308825621763132
2014-01-02,37.1827,37.5063,37.0781,37.2255,5320436,2660218,-0.190315,-0.509,37.1639,"Jan 2, 14",0.32411003926925025
2014-01-03,37.1827,37.4111,37.0923,37.1256,5596994,2798497,-0.099915,-0.268,37.2213,"Jan 3, 14",0.32055659894143745
2014-01-06,37.335,37.3968,36.8283,36.8402,6045824,3022912,-0.285473,-0.769,37.0067,"Jan 6, 14",0.31040492857549373
2014-01-07,36.9734,37.1114,36.8306,36.8687,6768976,3384488,0.028549,0.077,36.9999,"Jan 7, 14",0.3114186728131579
2014-01-08,36.8735,37.0876,36.6023,36.6784,6898036,3449018,-0.190314,-0.516,37.1669,"Jan 8, 14",0.30464970690342047
2014-01-09,36.8354,36.8544,36.5214,36.6784,6263454,3131727,0,0,36.6615,"Jan 9, 14",0.30464970690342047
2014-01-10,36.6356,36.8021,36.4928,36.5975,5113992,2556996,-0.080886,-0.221,36.5856,"Jan 10, 14",0.30177209606738353
2014-01-13,36.5547,36.5975,35.684,35.7696,8263852,4131926,-0.827867,-2.262,35.8825,"Jan 13, 14",0.272323715212566
2014-01-14,35.7316,35.8458,35.5175,35.7649,7809704,3904852,-0.004758,-0.013,35.7029,"Jan 14, 14",0.2721565363382845
2014-01-15,35.8029,36.0313,35.7506,35.8886,5852590,2926295,0.123704,0.346,35.8778,"Jan 15, 14",0.2765565420294802
2014-01-16,35.7934,35.8648,35.3747,35.5841,4848396,2424198,-0.304504,-0.848,35.6064,"Jan 16, 14",0.26572548517443506
2014-01-17,35.4937,35.5603,34.9132,34.918,9852030,4926015,-0.666101,-1.872,33.1699,"Jan 17, 14",0.24203232599169075
2014-01-21,35.2748,35.4937,34.9275,35.0893,13146958,6573479,0.171285,0.491,35.1614,"Jan 21, 14",0.24812546240965225
2014-01-22,35.1892,35.2368,34.9703,34.9703,7425218,3712609,-0.118949,-0.339,35.0541,"Jan 22, 14",0.24389263559273802
2014-01-23,34.7372,34.8181,34.2662,34.604,9505516,4752758,-0.366354,-1.048,34.1695,"Jan 23, 14",0.2308633543907574
2014-01-24,34.3946,34.5707,34.0854,34.0901,9232314,4616157,-0.513851,-1.485,34.0388,"Jan 24, 14",0.21258394513687318
2014-01-27,34.2138,34.3803,34.1234,34.2091,11412736,5706368,0.118947,0.349,34.2618,"Jan 27, 14",0.2168167719537874
2014-01-28,34.3946,34.8038,34.328,34.5944,9069288,4534644,0.385389,1.127,34.5769,"Jan 28, 14",0.2305218826475442
2014-01-29,34.4041,34.5278,34.0235,34.1472,10488722,5244361,-0.447242,-1.293,31.1131,"Jan 29, 14",0.2146149906095269
2014-01-30,34.4707,35.3034,34.4374,35.1797,10440406,5220203,1.0325,3.024,35.089,"Jan 30, 14",0.25134098799157684
2014-01-31,34.7277,34.8799,34.4279,34.6611,8651900,4325950,-0.518605,-1.474,34.6696,"Jan 31, 14",0.23289439986341115
